#		DELM
—«		P
»е		P
Ќѕ«ёб		N
гнЭ—”«дѕ		V
.		DELM
ггяд		ADJ
«” 		V
»—«н		P
я«е‘		N
 бЁ« 		N
”нРд«б		N
я«—»—		N
ѕ—		P
ня		N
дёЎе		N
‘»яе		N
«д ё«б		N
«д—Он		N
«“		P
ня		N
 бе ќЎ		N
ягя		N
Р—Ё е		ADJ
‘жѕ		V
.		DELM
ќ«“д		N
яжБб«О		N
« ’«б		N
”н” г		N
»е		P
яжБб«О		N
CD		N
ж		CON
”н” ге«н		N
гќ«»—« н		ADJ
PLC		N
»е		P
ќЎжЎ		N
Ё‘«— ёжн		ADJ
Џгбн		ADJ
дн” 		V
.		DELM
гЏгжб«р		ADV
«“		P
ня		N
ќ«“д		N
Ё‘«— ёжн		ADJ
яе		CON
ќ«“д		N
яжБб«О		N
ќж«дѕе		ADJ
гнЭ‘жѕ		V
»—«н		P
«нд		DET
гдўж—		N
«” Ё«ѕе		N
гнЭР—ѕѕ		V
.		DELM
ќ«“д		N
яжБб«О		N
ег—«е		N
»«		P
ж”нбЋ		N
яжБб«О		N
CD		N
»«дѕ		N
Ё—я«д”н		ADJ
ё«»б		ADJ
я«—»—ѕ		N
”н” г		N
гќ«»—« н		ADJ
PLC		N
—«		P
 Џннд		N
гнЭядѕ		V
.		DELM
гЌѕжѕЋ		N
гж—ѕ		N
«” Ё«ѕе		N
ѕ—		P
”н” ге«н		N
PLC		N
»нд		P
KHZ		MS
30		N
ж		CON
KHZ		MS
300		N
ё—«—		N
ѕ«‘ е		ADJ
ж		CON
ў—Ён 		N
ќ«“д		N
яжБб«О		N
Ќѕ«ёб		QUA
Ё—я«д”		N
ё«»б		ADJ
«” Ё«ѕе		N
—«		P
г‘ќ’		ADJ
гнЭядѕ		V
.		DELM
»е		P
Џ»«— 		N
ѕнР—		ADJ
»«		P
«Ё“«н‘		N
ў—Ён 		N
ќ«“д		N
яжБб«О		N
гнЭ ж«д		V
 »«ѕб		N
«Ўб«Џ« 		N
—«		P
ѕ—		P
Ё—я«д”е«н		N
Б«нндЭ —н		ADJ
«дћ«г		N
ѕ«ѕ		V
.		DELM
гёѕ«—		N
 нЭБн		N
я«»б		N
ќ«“д		N
яжБб«О		N
ѕ—		P
Ќѕжѕ		QUA
Ндѕ		N
nf		N
«” 		V
.		DELM
Р«ен		ADV
«жё« 		N
»е		P
Ўж—		N
ег“г«д		ADJ
«“		P
гё”г		N
ќ«“дн		ADJ
»е		P
Џдж«д		N
ќ«“д		N
яжБб«О		N
”н” г		N
PLC		N
«” Ё«ѕе		N
гнЭ‘жѕ		V
.		DELM
ѕ—		P
Нднд		SPEC
гж«ёЏн		N
Бн‘Э»нднЭе«н		N
б«“г		ADJ
ће 		P
ћбжРн—н		N
«“		P
д‘ 		N
”нРд«б		N
гќ«»—« н		ADJ
»е		P
 —«д”		N
жб «О		N
»«нѕ		V
»е		P
Џгб		N
¬нѕ		V
.		DELM
ѕ—		P
Ў—Ќ		N
«” «дѕ«—ѕ		N
Б” е«н		N
KV		MS
231		N
Ќ«б 		N
«ќн—		ADJ
)		DELM
«” Ё«ѕе		N
«“		P
гё”г		N
ќ«“дн		ADJ
»е		P
Џдж«д		N
ќ«“д		N
яжБб«О		N
(		DELM
ће 		P
« ’«б		N
”н” г		N
PLC		N
»е		P
‘»яе		N
Ё‘«— ёжн		ADJ
 ж’не		N
гнЭР—ѕѕ		V
.		DELM
#		DELM
ж”нбЋ		N
яжБб«О		N
н«		CON
ћЏ»Ћ		N
 Ў»нё		N
«гБѕ«д”		N
#		DELM
Ў»ё		N
 Џ—нЁ		N
¬дНе		PRO
гн«д		P
 ћен“« 		N
Ё‘«— ёжн		ADJ
ж		CON
”н” г		N
гќ«»—« н		ADJ
PLC		N
ж«ёЏ		ADJ
гнЭ‘жѕ		V
°		DELM
ж”нбЋ		N
яжБб«О		N
CD		N
ж		CON
н«		CON
ћЏ»е		N
 Ў»нё		N
«гБѕ«д”		N
ќж«дѕе		ADJ
гнЭ‘жѕ		V
.		DELM
«нд		DET
ж”нбе		N
жў«нЁ		N
“н—		ADJ
—«		P
»е		P
Џеѕе		N
ѕ«—ѕ		V
:		DELM
1		N
(		DELM
ж«—ѕ		ADJ
ж		CON
ќ«—ћ		ADJ
я—ѕд		N
”нРд«бе«н		N
PLC		N
»е		P
‘»яе		N
Ё‘«— ёжн		ADJ
ќЎжЎ		N
еж«нн		ADJ
ж		CON
я«»бЭе«н		N
“н—“гндн		ADJ
.		DELM
2		N
(		DELM
Џ»ж—		N
 —«д“н 		ADJ
”нРд«б		N
я«—»—		N
ѕ—		P
Б” е«н		N
гн«дн		ADJ
Ќѕ		N
Ё«’б		ADJ
г»ѕƒ		N
ж		CON
гё’ѕ		N
.		DELM
3		N
(		DELM
 Ў»нё		N
«гБѕ«д”		N
гн«д		P
ќЎ		N
«д ё«б		N
Ё‘«— ёжн		ADJ
ж		CON
”н” г		N
PLC		N
.		DELM
4		N
(		DELM
 Ёяня		N
«бя —нян		ADJ
ж		CON
«бя —ж‘нгн«нн		ADJ
”н” г		N
PLC		N
«“		P
‘»яе		N
Ё‘«— ёжн		ADJ
.		DELM
#		DELM
я«»б		N
ег гЌж—		ADJ
#		DELM
»е		P
гдўж—		N
« ’«б		N
ж”нбе		N
яжБб«О		N
CD		N
)		DELM
яе		CON
гЏгжб«р		ADV
ѕ—		P
Ё÷«н		N
¬“«ѕ		ADJ
Б” 		N
д’»		N
гнЭ‘ждѕ		V
(		DELM
»е		P
”н” г		N
PLC		N
)		DELM
яе		CON
ѕ«ќб		P
« «ё		N
гќ«»—« 		N
д’»		N
гнЭР—ѕѕ		V
(		DELM
«“		P
ня		N
я«»б		N
ег гЌж—		ADJ
«” Ё«ѕе		N
гнЭР—ѕѕ		V
.		DELM
«гБѕ«д”		N
гжћн		ADJ
«нд		DET
я«»б		N
 ж”Ў		P
«” «дѕ«—ѕ		N
Б” е«н		N
KV		MS
231		N
«“		P
я«»б		N
ег гЌж—		ADJ
57		N
«егн		MORP
«” Ё«ѕе		N
ќж«еѕ		V
‘ѕ		V
.		DELM
#		DELM
Ё—” дѕе		N
/		DELM
Рн—дѕе		N
PLC		N
#		DELM
«нд		DET
ж”нбе		N
жўнЁе		N
«—”«б		N
”нРд«бе«н		N
гќ«»—« н		ADJ
—«		P
»е		P
Џеѕе		N
ѕ«—ѕ		V
.		DELM
гЌѕжѕЋ		N
Ё—я«д”н		ADJ
гж—ѕ		N
«” Ё«ѕе		N
ѕ—		P
”н” ге«н		N
PLC		N
»нд		P
KHZ		MS
30		N
ж		CON
KHZ		MS
500		N
ё—«—		N
ѕ«—ѕ		V
.		DELM
Ќѕ		N
»«б«		ADJ
»е		P
ѕбнб		N
жћжѕ		N
джн“		N
“н«ѕ		ADJ
ѕ—		P
Ё—я«д”е«н		N
»«б« —		ADJ
«“		P
«нд		DET
Ќѕ		N
ѕ—		P
‘»яеЭе«н		N
ёѕ— 		N
ж		CON
Ќѕ		N
Б«ннд		N
»е		P
ѕб«нб		N
«ё ’«ѕн		ADJ
«д ќ«»		N
‘ѕеЭ«дѕ		V
.		DELM
ѕ—Ќ«бн яе		CON
 дўнг		N
«“		P
«гБѕ«д”		N
ё«»б		ADJ
«џг«÷		N
ѕ—		P
Ё—я«д”		N
‘»яе		N
«д ё«б		N
«д—Он		N
)		DELM
HZ		MS
50		N
н«		CON
KHZ		MS
60		N
(		DELM
»—ќж—ѕ«—		ADJ
гнЭ»«‘ѕ		V
°		DELM
ѕ—		P
»—«»—		N
ня		N
н«		CON
Ндѕ		N
Ё—я«д”		N
я«—»—		N
ж		CON
н«		CON
»«дѕ		N
Ё—я«д”н		ADJ
°		DELM
«гБѕ«д”		N
д”» «р		ADV
»“—Рн		ADJ
«“		P
ќжѕ		PRO
д‘«д		N
ѕ«ѕе		ADJ
ж		CON
г«дЏ		N
дЁж–		N
”нРд«бе«н		N
гќ«»—« н		ADJ
»е		P
гЌнЎ		N
Б” 		N
гнЭР—ѕѕ		V
.		DELM
#		DELM
дЌжЋ		N
« ’«б		N
 бе ќЎ		N
»е		P
‘»яе		N
Ё‘«— ёжн		ADJ
#		DELM
‘яб		N
’ЁЌЋ		N
ё»б		ADJ
д‘«д		N
гнЭѕеѕ		V
яе		CON
ня		N
 бе ќЎ		N
ѕ—		P
«д е«н		N
ќЎ		N
«д ё«б		N
«д—Он		N
ж		CON
ѕ—		P
дёЎЋ		N
ж—жѕ		N
»е		P
Б” 		N
ё—«—		N
Р—Ё е		ADJ
ж		CON
»е		P
‘»яе		N
г ’б		ADJ
гнЭР—ѕѕ		V
.		DELM
«нд		DET
г”«бе		N
Ќ««“		ADJ
«егн 		N
“н«ѕн		ADJ
«” 		V
°		DELM
“н—«		CON
 Ќ 		P
«нд		DET
‘—«нЎ		N
 бе ќЎ		N
»«нѕ		V
ё«ѕ—		ADJ
»«‘ѕ		V
¬Ћ«—		N
«бя —нян		ADJ
°		DELM
гя«днян		ADJ
ж		CON
Ќ—«— н		ADJ
гќ бЁн		ADJ
—«		P
яе		CON
«“		P
ћ—н«де«н		N
д«гн		ADJ
ж		CON
« ’«б		N
яж «е		ADJ
‘»яе		N
°		DELM
«÷«Ёе жб «Ое«н		N
’«Џёе		N
ж		CON
ябнѕ“дн		N
ж		CON
...		DELM
д«‘н		ADJ
гнЭ‘ждѕ		V
ж		CON
дн“		CON
‘—«нЎ		N
¬» ж еж«нн		ADJ
ж		CON
гЌнЎн		ADJ
«“		P
ё»нб		N
¬бжѕРн		N
—«		P
»ќж»н		ADV
 Ќгб		N
дг«нѕ		V
.		DELM
«нд		PRO
яе		CON
—жн		P
яѕ«г		DET
ня		N
«“		P
Ё«“е«н		N
ня		N
ќЎ		N
«д ё«б		N
»«нѕ		V
 бе ќЎ		N
д’»		N
дг«ннг		V
°		DELM
»” Рн		N
»е		P
«нд		PRO
ѕ«—ѕ		V
яе		CON
«“		P
Ндѕ		N
Ё«“		N
ќЎ		N
«д ё«б		N
«д—Он		N
ће 		P
гќ«»—е		N
«Ўб«Џ« 		N
«” Ё«ѕе		N
яднг		V
.		DELM
ег«д		DET
Ўж—н		N
яе		CON
ё»б«р		ADV
дн“		CON
РЁ е		ADJ
‘ѕе		V
яжБб«О		N
”н” г		N
PLC		N
ггяд		ADJ
«” 		V
»«		P
«д ё«б		N
гќ бЁ		ADJ
ѕж Ё«“е		ADJ
ж		CON
н«		CON
”е Ё«“е		ADJ
«дћ«г		N
Рн—ѕ		V
.		DELM
«д ќ«»		N
нян		PRO
«“		P
«нд		DET
«дж«Џ		N
»е		P
Џж«гб		N
гќ бЁн		ADJ
»” Рн		N
ѕ«‘ е		ADJ
ж		CON
«“		P
Бн‘		N
дгнЭ ж«д		V
ня		N
ё«Џѕе		N
ябн		ADJ
«—««е		N
я—ѕ		V
.		DELM
»е—Ќ«б		CON
ѕ—		P
Ў—Ќ		N
«” «дѕ«—ѕ		ADJ
Б” е«н		N
KV		MS
231		N
«гя«д		N
д’»		N
 бе ќЎ		N
—жн		P
е—		QUA
”е		N
Ё«“		N
гЌЁжў		ADJ
ќж«еѕ		V
‘ѕ		V
.		DELM
»Ўж—ябн		ADV
«“		P
 бе ќЎ		N
»е		P
гдўж—		N
«н“жбе		ADJ
я—ѕд		N
‘»яе		N
гќ«»—« н		ADJ
«“		P
‘»яе		N
«д ё«б		N
«д—Он		N
«” Ё«ѕе		N
гнЭ‘жѕ		V
.		DELM
«“		P
ня		N
”н” г		N
 бе ќЎ		N
ѕ—		P
Ќѕ		N
Ё«’б		ADJ
«нд		DET
ѕж		N
‘»яе		N
»е		P
гдўж—		N
«н“жбе		ADJ
дгжѕд		N
¬де«		PRO
«“		P
бЌ«ў		N
гќ«»—« н		ADJ
«” Ё«ѕе		N
гнЭдг«ннг		V
.		DELM
«б» е		ADV
 ж’не		N
‘ѕе		ADJ
«” 		V
яе		CON
»—«н		P
«” Ё«ѕе		N
«“		P
ня		N
»«дѕ		N
Ё—я«д”н		ADJ
г‘ —я		ADJ
°		DELM
ѕж		N
‘»яе		N
»«нѕ		V
Ќѕ«ёб		ADV
»е		P
«дѕ«“Ћ		N
ѕж		N
Б” 		N
«д ё«б		N
«д—Он		N
»«		P
ег		CON
Ё«’бе		N
ѕ«‘ е		ADJ
»«‘дѕ		V
 «		P
 ÷ЏнЁ		N
б«“г		ADJ
ѕ—		P
”нРд«бе«н		N
гќ«»—« н		ADJ
«нћ«ѕ		N
‘ѕе		ADJ
ж		CON
 ѕ«ќб		N
ё«»б		ADJ
гб«ЌўеЭ«н		N
ѕ—		P
‘»яЋ		N
г—»жЎе		ADJ
ѕ—н«Ё 		N
ж		CON
«—”«б		N
«Ўб«Џ« 		N
Ќ«’б		N
дР—ѕѕ		V
.		DELM
#		DELM
жў«нЁ		N
ня		N
 бе ќЎ		N
#		DELM
ѕж		N
гдўж—		N
«”«”н		ADJ
«“		P
»я«—Рн—н		N
 бе ќЎ		N
ѕ—		P
‘»яе		N
ѕд»«б		N
гнЭ‘жѕ		V
.		DELM
1		N
(		DELM
ЌЁў		N
ня		N
«гБѕ«д”		N
 Џ—нЁ ‘ѕе		ADJ
»ѕжд		P
 жће		N
»е		P
‘—«нЎ		N
»е—еЭ»—ѕ«—н		N
ѕ—		P
‘»яе		N
Ё‘«— ёжн		ADJ
:		DELM
«нд		DET
жнОРн		N
 бе ќЎ		N
г«дЏ		N
« б«Ё		N
»нежѕе		ADJ
ёѕ— 		N
”нРд«б		N
я«—»—		N
ѕ—		P
«Ћ—		N
д‘ 		N
¬д		PRO
»е		P
‘»яе		N
Б‘ 		N
 бе ќЎ		N
яе		CON
ггяд		ADJ
«” 		V
»«		P
ябнѕ“дн		N
¬—«н‘Эе«н		N
гќ бЁн		ADJ
ѕ«‘ е		ADJ
»«‘ѕ		V
°		DELM
ќж«еѕ		V
‘ѕ		V
.		DELM
2		N
(		DELM
гЌѕжѕ		ADJ
я—ѕд		N
”нРд«бе«н		N
гќ«»—« н		ADJ
»е		P
»ќ‘н		N
«“		P
‘»яе		N
«д ё«б		N
«д—Он		N
яе		CON
 бе ќЎ		N
ѕ—		P
«д е«н		N
¬д		PRO
ё—«—		N
ѕ«—ѕ		V
ж		CON
ћбжРн—н		N
«“		P
дЁж–		N
«нд		DET
”нРд«бе«		N
»е		P
‘»яеЭе«н		N
гћ«ж—		ADJ
)		DELM
Нд«дНе		IF
«нд		DET
еѕЁ		N
»—¬ж—ѕе		ADJ
‘жѕ		V
°		DELM
гнЭ ж«д		V
ѕ—		P
»ќ‘е«н		N
ѕнР—		ADJ
‘»яе		N
гћѕѕ«р		ADV
«“		P
»«дѕе«н		N
Ё—я«д”		N
г‘«»е		ADJ
«” Ё«ѕе		N
дгжѕ		V
(		DELM
.		DELM
БнНя		N
«’бн		ADJ
дё‘		N
ня		N
«дѕ—я нжн е		N
—«		P
ѕ—		P
 бе ќЎ		N
«нЁ«		N
гнЭядѕ		V
.		DELM
ня		N
 бе ќЎ		N
ѕ—		P
гЌб		N
ж—жѕ		N
ќЎ		N
«д ё«б		N
»е		P
Б” 		N
Ё‘«— ёжн		ADJ
»«		P
ќЎ		N
ѕ—		P
ня		N
ћ«		N
ё—«—		N
гнЭРн—ѕ		V
ж		CON
»е		P
егнд		DET
ѕбнб		N
БнНя		N
«’бн		ADJ
яе		CON
—«»Ўе		N
ж«ёЏн		ADJ
‘»яе		N
«д ё«б		N
«д—Он		N
ж		CON
Б” 		N
Ё‘«— ёжн		ADJ
«” 		V
°		DELM
Џб«же »—		CON
‘—«нЎ		N
¬» ж еж«нн		ADJ
гЌб		N
Б” 		N
»«нѕ		V
ё«ѕ—		ADJ
»«‘ѕ		V
ябне		QUA
г‘ќ’« 		N
б«ндЁя		ADJ
ќЎ		N
«д ё«б		N
дўн—		ADV
ћ—н«д		N
д«гн		ADJ
ж		CON
ћ—н«д		N
« ’«б		N
яж «е		ADJ
 д‘е«н		N
жб «Он		ADJ
—«		P
 Ќгб		N
дг«нѕ		V
.		DELM
Џгжг«р		ADV
 бе ќЎЭе«		N
»«нѕ		V
«“		P
ё«»бн 		N
ѕ” —”н		N
»«б«нн		ADJ
»—ќж—ѕ«—		ADJ
»«‘дѕ		V
.		DELM
ѕ— ж«ёЏ		CON
Ў—Ќ		N
¬де«		PRO
»«нѕ		V
¬дНд«д		ADV
»«‘ѕ		V
яе		CON
ѕ—		P
Ўжб		N
Џг—		N
гЁнѕ		ADJ
ќжѕ		PRO
»«		P
Ќѕ«ёб		SPEC
 Џѕ«ѕ		N
ќ—«»н		N
ж		CON
“г«д		N
 Џгн—		N
дРеѕ«—н		N
гж«ће		ADJ
Р—ѕдѕ		V
.		DELM
“н—«		CON
е—		QUA
»«—		N
ќ«—ћ		N
‘ѕд		N
 бе ќЎ		N
«“		P
гѕ«—		N
»е		P
гЏдн		N
«“		P
ѕ” 		N
ѕ«ѕд		N
ня		N
ќЎ		N
«д ё«б		N
«д—Он		N
гнЭ»«‘ѕ		V
.		DELM
БнНя		N
«’бн		ADJ
«”«”«р		ADV
«“		P
ня		N
е«ѕн		N
яе		CON
»е		P
’ж— 		N
”нбдѕ—н		ADJ
БнНнѕе		ADJ
гнЭ‘жѕ		V
 ‘янб		N
‘ѕе		ADJ
«” 		V
.		DELM
ѕ—		P
ѕж		N
«д е«		N
БнНя		N
»е		P
 —гнд«бе«нн		N
ќ г		N
гнЭ‘жѕ		V
яе		CON
«“		P
ня		N
Ў—Ё		N
»е		P
ќЎ		N
«д ё«б		N
ж		CON
ќ«“д		N
яжБб«О		N
ж		CON
«“		P
”г 		N
ѕнР—		ADJ
»е		P
Б” 		N
Ё‘«— ёжн		ADJ
г ’б		ADJ
гнЭР—ѕѕ		V
.		DELM
е«ѕн		N
БнНя		N
«’бн		ADJ
џ«б»«р		ADV
«“		P
ћд”		N
¬бжгнднг		N
ж		CON
»е		P
’ж— 		N
—‘ еЭ«н		N
»«		P
гёЎЏ		N
г” Ўнбн		ADJ
”«ќ е		ADJ
гнЭ‘жѕ		V
.		DELM
«н“жб«”нжд		N
гн«д		P
ЌбёеЭе«н		N
гћ«ж—		ADJ
БнНя		N
»е		P
ѕж		N
—ж‘		N
ябн		ADJ
 ƒгнд		N
гнЭ‘жѕ		V
.		DELM
1		N
(		DELM
—ж‘		N
«жб		ADJ
-		DELM
БнНя		N
«’бн		ADJ
»«		P
Џ«нё		N
еж«		N
:		DELM
ѕ—		P
«нд		DET
—ж‘		N
е«ѕн		N
¬бжгнднжгн		ADJ
ѕ—Ќ«бн яе		CON
Ё«ёѕ		P
Бж‘‘		N
Џ«нён		ADJ
»жѕе		ADJ
ж		CON
г” ёнг«р		ADV
»«		P
еж«н		N
¬“«ѕ		ADJ
ѕ—		P
 г«”		N
«” 		V
°		DELM
БнНнѕе		ADJ
гнЭ‘жѕ		V
.		DELM
«” ё«г 		N
«бя —нян		ADJ
гн«д		P
ЌбёеЭе«		N
 ж”Ў		P
Ёж«’б		N
еж«нн		ADJ
 ƒгнд		N
гнЭР—ѕѕ		V
.		DELM
«нд		DET
Ёж«’б		N
еж«нн		ADJ
«“		P
дў—		N
Ён“нян		ADJ
 ж”Ў		P
гћгжЏеЭ«н		N
«“		P
Ё«’бе дРеѕ«—е«		N
ж		CON
н«		CON
дж«—е«н		N
Џ«нён		ADJ
«“		P
ћд”		N
Ё«н»—Рб«”		N
ЌЁў		N
гнЭ‘ждѕ		V
.		DELM
»е		P
гдўж—		N
«Ё“«н‘		N
«” ё«г 		N
«нд		DET
Џ«нёе«		N
ѕ—		P
»—«»—		N
‘—«нЎ		N
гќ бЁ		ADJ
¬» ж еж«нн		ADJ
джЏн		N
г«ѕе		N
ег		CON
»е		P
¬д		PRO
«÷«Ёе		ADJ
гнЭяддѕ		V
.		DELM
ѕ—		P
едР«г		N
жёжЏ		N
ня		N
« ’«б		N
яж «е		ADJ
дн—же«н		N
Ќ«’бе		ADJ
 ж”Ў		P
«нд		DET
Ё«’бе		N
дРеѕ«—е«		N
ж		CON
н«		CON
дж«—е«н		N
Џ«нён		ADJ
ћ–»		N
гнЭ‘ждѕ		V
°		DELM
»—«н «нд яе		CON
«‘н«		N
ќ«—ћн		ADJ
ж		CON
Б—дѕР«д		N
д ж«ддѕ		V
»«		P
ж«—ѕ		ADJ
‘ѕд		N
»е		P
ѕ—жд		N
БнНя		N
« ’«б		N
яж «ен		ADJ
гн«д		P
ЌбёеЭе«		N
«нћ«ѕ		N
дг«ндѕ		V
.		DELM
2		N
(		DELM
—ж‘		N
ѕжг		ADJ
-		DELM
БнНя		N
«’бн		ADJ
»«		P
Бж‘‘		N
Џ«нён		ADJ
:		DELM
ѕ—		P
«нд		DET
—ж‘		N
«» ѕ«		N
е«ѕн		N
¬бжгнднжгн		ADJ
ѕ—		P
ня		N
Бж‘‘		N
Џ«нён		ADJ
«“		P
ћд”		N
Ё«н»—Рб«”		N
Бж‘«дѕе		ADJ
‘ѕе		V
ж		CON
ѕ—		P
г—Ќбе		N
»Џѕ		N
БнН«дѕе		ADJ
гнЭ‘жѕ		V
.		DELM
»е «нд  — н»		CON
»нд		P
е—		QUA
ѕж		N
Ќбёе		N
гћ«ж—		ADJ
ѕж		N
б«не		N
Џ«нён		ADJ
ё—«—		N
Р—Ё е		ADJ
ж		CON
БнНя		N
«“		P
«” ё«г 		N
гд«”»		ADJ
ѕ—		P
»—«»—		N
 д‘е«н		N
«бя —нян		ADJ
ж		CON
гя«днян		ADJ
»—ќж—ѕ«—		ADJ
ќж«еѕ		V
»жѕ		V
.		DELM
ѕ—		P
«нд		DET
—ж‘		N
е«ѕн		N
БнНя		N
г” ёнг«р		ADV
ѕ—		P
гћ«ж— 		N
еж«н		N
¬“«ѕ		ADJ
ё—«—		N
дѕ«—ѕ		V
.		DELM
«нд		DET
жнОРн		N
»«ЏЋ		N
гнЭ‘жѕ		V
яе		CON
г‘яб		N
¬бжѕРн		N
гЌнЎ		N
ж		CON
« ’«б		N
яж «е		ADJ
гн«д		P
ЌбёеЭе«		N
»е		P
ѕд»«б		N
ж—жѕ		N
«‘н«√		N
ќ«—ћн		ADJ
ж		CON
Б—дѕР«д		N
»е		P
ѕ—жд		N
БнНя		N
гЎ—Ќ		ADJ
д»жѕе		ADJ
ж		CON
»д«»—«нд		CON
дж«Ќн		N
»е		P
жћжѕ		N
дж—		N
дн“		CON
Ќ”«”		ADJ
дР—ѕдѕ		V
.		DELM
#		DELM
ж”нбе		N
 дўнг		N
#		DELM
ня		N
ж”нбЋ		N
 дўнг		N
¬—«неЭ«н		N
«“		P
ќ«“де«		N
°		DELM
”бЁе«		N
ж		CON
гё«жг е«		N
«” 		V
яе		CON
«“		P
дў—		N
Ён“нян		ADJ
ѕ—		P
ѕ«ќб		N
ж		CON
«“		P
дў—		N
«бя —нян		ADJ
гж«“н		ADJ
»«		P
БнНя		N
«’бн		ADJ
д’»		N
гнЭ‘жѕ		V
.		DELM
ж”нбЋ		N
 дўнг		N
ж		CON
БнНя		N
«’бн		ADJ
°		DELM
«“		P
ѕнѕ		N
‘»яЋ		N
гќ«»—« н		ADJ
»е		P
’ж— 		N
ня		N
Ёнб —		N
»«		P
ня		N
н«		CON
Ндѕ		N
Ё—я«д”		N
ёЎЏ		N
ж		CON
н«		CON
ня		N
»«дѕ		N
ёЎЏ		N
Р” —ѕе		ADJ
Џгб		N
гнЭяддѕ		V
.		DELM
ег«д		DET
Ўж—		N
яе		CON
ё»б«р		ADV
ег		CON
РЁ е		ADJ
‘ѕе		V
ня		N
 бе ќЎ		N
»«нѕ		V
«“		P
ё«»бн 		N
ѕ” —”н		N
»«б«нн		ADJ
ѕ—		P
Ўжб		N
Џг—		N
ќжѕ		PRO
»е—еЭгдѕ		ADJ
»«‘ѕ		V
.		DELM
«“		P
«нд		DET
дў—		N
нЏдн		CON
ё«»бн 		N
«Џ г«ѕ		N
”н” г		N
PLC		N
ж		CON
«—”«б		N
гЎг«д		ADJ
”нРд«бе«н		N
я«—»—		N
ж”нбЋ		N
 дўнг		N
ѕ—		P
ѕ—ће		N
«жб		ADJ
«егн 		N
ё—«—		N
ѕ«—ѕ		V
.		DELM
»е		P
егнд		DET
ѕбнб		N
Ў—«Ќн		N
ж”нбЋ		N
 дўнг		N
»«нѕ		V
¬дНд«д		ADV
»«‘ѕ		V
яе		CON
»е		P
ѕбнб		N
«Ё“«н‘		N
ѕ—ће		N
Ќ—«— 		N
ж		CON
н«		CON
гнѕ«д		N
гџд«Ўн”н		ADJ
ѕ—		P
ѕ—жд		N
БнНя		N
«’бн		ADJ
)		DELM
ѕ—		P
«Ћ—		N
Џ»ж—		N
ћ—н«д		N
д«гн		ADJ
°		DELM
ћ—н«д		N
яж «е гѕ 		ADJ
д«гн		ADJ
ж		CON
н«		CON
«÷«Ёе »«—е«н		N
«÷Ў—«—н		ADJ
(		DELM
енН		QUA
Ржде		SPEC
¬”н»		N
Ён“нян		ADJ
дѕнѕе		ADJ
ж		CON
дн“		CON
 џнн—		N
ё«»б		ADJ
 жћен		N
ѕ—		P
г‘ќ’е		N
ёЎЏ		N
 бе ќЎ		N
»е		P
жћжѕ		N
дн«нѕ		V
.		DELM
Џб«же »— «нд		CON
»—«н		P
ЌЁ«ў 		N
«ћ“«√		N
ж”нбЋ		N
 дўнг		N
ѕ—		P
»—«»—		N
‘—«нЎ		N
¬» ж еж«нн		ADJ
гќ бЁ		ADJ
»«н” н		V
«нд		DET
«ћ“«√		N
ѕ—		P
ня		N
гЌЁўе		N
џн—		N
ё«»б		ADJ
дЁж–		N
ня		N
н«		CON
Ндѕ		N
б«неЭ«н		MORP
ћ«”«“н		N
‘ждѕ		V
.		DELM
#		DELM
ж”нбЋ		N
гЌ«Ёў		N
#		DELM
»е		P
гдўж—		N
ЌЁ«ў 		N
 бе ќЎ		N
)		DELM
БнНя		N
«’бн		ADJ
ж		CON
ж”нбЋ		N
 дўнг		N
(		DELM
ѕ—		P
»—«»—		N
«÷«Ёе жб «Ое«н		N
Р–—«нн		ADJ
яе		CON
Р«е ж»нЭР«е		ADV
ѕ—		P
Ќѕ		N
Ё«’б		ADJ
 —гнд«бе«н		N
¬д		PRO
ў«е—		N
гнЭ‘ждѕ		V
°		DELM
»е		P
я«—		N
»—ѕе		ADJ
гнЭ‘жѕ		V
.		DELM
«нд		DET
ж”нбе		N
Џгѕ «р		ADV
ня		N
»—ёРн—		N
«“		P
джЏ		N
г—”жг		ADJ
ж		CON
н«		CON
«я”нѕ		N
Ёб“н		ADJ
»ѕжд		P
Ё«’бЋ		N
еж«нн		ADJ
»жѕе		ADJ
ж		CON
«“		P
дў—		N
«бя —нян		ADJ
»е		P
гж«“« 		N
БнНя		N
«’бн		ADJ
ж		CON
ж”нбЋ		N
 дўнг		N
ё—«—		N
гнЭРн—ѕ		V
.		DELM
г‘ќ’« 		N
Ёдн		ADJ
Џгжгн		ADJ
»—ёРн—е«		N
г‘«»е		ADJ
»—ёРн—е«н		N
д’» ‘ѕе		ADJ
ѕ—		P
ѕ«ќб		N
Б” 		N
Џгжгн		ADJ
Ё‘«— ёжн		ADJ
«” 		V
.		DELM
Џб«же »—		CON
г‘ќ’« 		N
Ёжё		ADJ
”ЎжЌ		N
ЌЁ«ў н		ADJ
»—ёРн—е«нн		N
яе		CON
»—«н		P
ЌЁ«ў 		N
 бе ќЎ		N
»е		P
я«—		N
Р—Ё е		ADJ
гнЭ‘ждѕ		V
°		DELM
д»«нѕ		V
ѕ—		P
«Ћ—		N
 д‘е«н		N
Ќ—«— н		ADJ
ж		CON
гџд«Ўн”н		ADJ
ѕ—жд		P
БнНя		N
«’бн		ADJ
 џнн—		N
гЌ”ж”		ADJ
дгжѕе		ADJ
ж		CON
н«		CON
ќжѕ		PRO
»—ёРн—		N
